"","learn_rate","max_depth","sample_rate","col_sample_rate","train_AUC","val_AUC"
"614",0.02,3,0.6,0.4,0.989430572070287,0.959401709401709
"615",0.02,3,0.6,0.5,0.988789800502048,0.954380341880342
"616",0.02,3,0.6,0.6,0.990606420927467,0.95491452991453
"617",0.02,3,0.6,0.7,0.989595719381688,0.956623931623932
"618",0.02,3,0.6,0.8,0.987680010569428,0.952350427350427
"619",0.02,3,0.6,0.9,0.987706434139252,0.956837606837607
"620",0.02,3,0.6,1,0.987931034482759,0.958119658119658
"621",0.02,3,0.7,0.1,0.989159730479588,0.963675213675214
"622",0.02,3,0.7,0.2,0.990104373100806,0.958760683760684
"623",0.02,3,0.7,0.3,0.991485004624125,0.958974358974359
"624",0.02,3,0.7,0.4,0.990593209142555,0.957478632478633
"625",0.02,3,0.7,0.5,0.9903157616594,0.952884615384615
"626",0.02,3,0.7,0.6,0.990897080195534,0.957051282051282
"627",0.02,3,0.7,0.7,0.990923503765359,0.952350427350427
"628",0.02,3,0.7,0.8,0.989978861144141,0.954700854700855
"629",0.02,3,0.7,0.9,0.98957590170432,0.955128205128205
"630",0.02,3,0.7,1,0.989199365834324,0.957264957264957
"631",0.02,3,0.8,0.1,0.989179548156956,0.96517094017094
"632",0.02,3,0.8,0.2,0.990375214691505,0.957905982905983
"633",0.02,3,0.8,0.3,0.99164354604307,0.956410256410256
"634",0.02,3,0.8,0.4,0.990705509314308,0.96025641025641
"635",0.02,3,0.8,0.5,0.991914387633769,0.949786324786325
"636",0.02,3,0.8,0.6,0.992839212577619,0.954059829059829
"637",0.02,3,0.8,0.7,0.990943321442727,0.952564102564103
"638",0.02,3,0.8,0.8,0.99083762716343,0.954487179487179
"639",0.02,3,0.8,0.9,0.990302549874488,0.957478632478633
"640",0.02,3,0.8,1,0.989377724930638,0.957692307692308
"641",0.02,3,0.9,0.1,0.990421455938697,0.962820512820513
"642",0.02,3,0.9,0.2,0.991326463205179,0.959615384615385
"643",0.02,3,0.9,0.3,0.990989562689919,0.957264957264957
"644",0.02,3,0.9,0.4,0.991769057999736,0.960042735042735
"645",0.02,3,0.9,0.5,0.991220768925882,0.949038461538462
"646",0.02,3,0.9,0.6,0.991993658343242,0.954166666666667
"647",0.02,3,0.9,0.7,0.990586603250099,0.954700854700855
"648",0.02,3,0.9,0.8,0.991154710001321,0.958119658119658
"649",0.02,3,0.9,0.9,0.990613026819923,0.954594017094017
"650",0.02,3,0.9,1,0.990593209142555,0.955769230769231
"651",0.02,3,1,0.1,0.990976350905007,0.963247863247863
"652",0.02,3,1,0.2,0.991636940150614,0.958333333333333
"653",0.02,3,1,0.3,0.991689787290263,0.957905982905983
"654",0.02,3,1,0.4,0.991927599418681,0.963034188034188
"655",0.02,3,1,0.5,0.990890474303078,0.956837606837607
"656",0.02,3,1,0.6,0.991887964063945,0.954380341880342
"657",0.02,3,1,0.7,0.991167921786233,0.955769230769231
"658",0.02,3,1,0.8,0.991220768925882,0.954700854700855
"659",0.02,3,1,0.9,0.990229885057471,0.954166666666667
"660",0.02,3,1,1,0.990698903421852,0.95534188034188
"661",0.02,4,0.5,0.1,0.991887964063945,0.960897435897436
"662",0.02,4,0.5,0.2,0.993605496102523,0.961538461538461
"663",0.02,4,0.5,0.3,0.993856520015854,0.955982905982906
"664",0.02,4,0.5,0.4,0.993836702338486,0.961752136752137
"665",0.02,4,0.5,0.5,0.993499801823226,0.96025641025641
"666",0.02,4,0.5,0.6,0.993975426080063,0.960470085470086
"667",0.02,4,0.5,0.7,0.993367683974105,0.95491452991453
"668",0.02,4,0.5,0.8,0.993189324877791,0.954487179487179
"669",0.02,4,0.5,0.9,0.992707094728498,0.95
"670",0.02,4,0.5,1,0.992475888492535,0.952777777777778
"671",0.02,4,0.6,0.1,0.993010965781477,0.966452991452992
"672",0.02,4,0.6,0.2,0.994642621218127,0.957264957264957
"673",0.02,4,0.6,0.3,0.994338750165147,0.958547008547009
"674",0.02,4,0.6,0.4,0.993876337693222,0.959615384615385
"675",0.02,4,0.6,0.5,0.993281807372176,0.955982905982906
"676",0.02,4,0.6,0.6,0.994312326595323,0.956837606837607
"677",0.02,4,0.6,0.7,0.994001849649888,0.951068376068376
"678",0.02,4,0.6,0.8,0.993103448275862,0.950854700854701
"679",0.02,4,0.6,0.9,0.992878847932356,0.957264957264957
"680",0.02,4,0.6,1,0.99272030651341,0.959615384615385
"681",0.02,4,0.7,0.1,0.994292508917955,0.961538461538461
"682",0.02,4,0.7,0.2,0.995289998678822,0.959615384615385
"683",0.02,4,0.7,0.3,0.995633505086537,0.958974358974359
"684",0.02,4,0.7,0.4,0.995237151539173,0.958547008547009
"685",0.02,4,0.7,0.5,0.994966309948474,0.95534188034188
"686",0.02,4,0.7,0.6,0.995534416699696,0.956410256410256
"687",0.02,4,0.7,0.7,0.995362663495838,0.953846153846154
"688",0.02,4,0.7,0.8,0.994470868014269,0.955128205128205
"689",0.02,4,0.7,0.9,0.994781344959704,0.954273504273504
"690",0.02,4,0.7,1,0.994583168186022,0.957478632478633
"691",0.02,4,0.8,0.1,0.993816884661118,0.966880341880342
"692",0.02,4,0.8,0.2,0.995118245474964,0.963247863247863
"693",0.02,4,0.8,0.3,0.995706169903554,0.956623931623932
"694",0.02,4,0.8,0.4,0.996056282203726,0.959401709401709
"695",0.02,4,0.8,0.5,0.996551724137931,0.954700854700855
"696",0.02,4,0.8,0.6,0.996921654115471,0.958974358974359
"697",0.02,4,0.8,0.7,0.996703659664421,0.957692307692308
"698",0.02,4,0.8,0.8,0.996102523450918,0.951495726495727
"699",0.02,4,0.8,0.9,0.996155370590567,0.956196581196581
"700",0.02,4,0.8,1,0.995256969216541,0.955555555555555
"701",0.02,4,0.9,0.1,0.994801162637072,0.965811965811966
"702",0.02,4,0.9,0.2,0.995534416699696,0.958547008547009
"703",0.02,4,0.9,0.3,0.995613687409169,0.959188034188034
"704",0.02,4,0.9,0.4,0.996848989298454,0.957264957264957
"705",0.02,4,0.9,0.5,0.997060377857049,0.957905982905983
"706",0.02,4,0.9,0.6,0.997311401770379,0.951495726495727
"707",0.02,4,0.9,0.7,0.996954683577751,0.954059829059829
"708",0.02,4,0.9,0.8,0.996650812524772,0.957478632478633
"709",0.02,4,0.9,0.9,0.996247853084952,0.95982905982906
"710",0.02,4,0.9,1,0.996214823622671,0.962820512820513
"711",0.02,4,1,0.1,0.995289998678822,0.964957264957265
"712",0.02,4,1,0.2,0.99682256572863,0.963461538461538
"713",0.02,4,1,0.3,0.996597965385124,0.959188034188034
"714",0.02,4,1,0.4,0.997020742502312,0.959188034188034
"715",0.02,4,1,0.5,0.997093407319329,0.95982905982906
"716",0.02,4,1,0.6,0.997318007662835,0.951495726495727
"717",0.02,4,1,0.7,0.997172678028802,0.954487179487179
"718",0.02,4,1,0.8,0.996815959836174,0.954700854700855
"719",0.02,4,1,0.9,0.996261064869864,0.958653846153846
"720",0.02,4,1,1,0.99626767076232,0.958653846153846
"721",0.02,5,0.5,0.1,0.994246267670762,0.958974358974359
"722",0.02,5,0.5,0.2,0.995593869731801,0.959615384615385
"723",0.02,5,0.5,0.3,0.995382481173206,0.956410256410256
"724",0.02,5,0.5,0.4,0.995574052054433,0.958974358974359
"725",0.02,5,0.5,0.5,0.994629409433215,0.958760683760684
"726",0.02,5,0.5,0.6,0.994860615669177,0.959401709401709
"727",0.02,5,0.5,0.7,0.994371779627428,0.952991452991453
"728",0.02,5,0.5,0.8,0.99475492138988,0.954273504273504
"729",0.02,5,0.5,0.9,0.994120755714097,0.952136752136752
"730",0.02,5,0.5,1,0.993506407715682,0.951923076923077
"731",0.02,5,0.6,0.1,0.995732593473378,0.964957264957265
"732",0.02,5,0.6,0.2,0.996406394503897,0.955555555555555
"733",0.02,5,0.6,0.3,0.996571541815299,0.960470085470086
"734",0.02,5,0.6,0.4,0.995772228828115,0.956410256410256
"735",0.02,5,0.6,0.5,0.995210727969349,0.955555555555555
"736",0.02,5,0.6,0.6,0.995917558462148,0.953205128205128
"737",0.02,5,0.6,0.7,0.995904346677236,0.951709401709402
"738",0.02,5,0.6,0.8,0.995587263839345,0.954273504273504
"739",0.02,5,0.6,0.9,0.994992733518298,0.952136752136752
"740",0.02,5,0.6,1,0.995065398335315,0.955128205128205
"741",0.02,5,0.7,0.1,0.99626767076232,0.962393162393162
"742",0.02,5,0.7,0.2,0.997113224996697,0.962820512820513
"743",0.02,5,0.7,0.3,0.997469943189325,0.96025641025641
"744",0.02,5,0.7,0.4,0.996875412868279,0.961752136752137
"745",0.02,5,0.7,0.5,0.997304795877923,0.952991452991453
"746",0.02,5,0.7,0.6,0.997522790328974,0.951068376068376
"747",0.02,5,0.7,0.7,0.997199101598626,0.952777777777778
"748",0.02,5,0.7,0.8,0.996644206632316,0.951495726495727
"749",0.02,5,0.7,0.9,0.996346941471793,0.945512820512821
"750",0.02,5,0.7,1,0.996353547364249,0.956623931623932
"751",0.02,5,0.8,0.1,0.996875412868279,0.966452991452992
"752",0.02,5,0.8,0.2,0.996862201083366,0.961965811965812
"753",0.02,5,0.8,0.3,0.997773814242304,0.958974358974359
"754",0.02,5,0.8,0.4,0.997925749768794,0.957905982905983
"755",0.02,5,0.8,0.5,0.9981503501123,0.952350427350427
"756",0.02,5,0.8,0.6,0.998242832606685,0.953418803418803
"757",0.02,5,0.8,0.7,0.998282467961422,0.953205128205128
"758",0.02,5,0.8,0.8,0.997879508521601,0.952564102564103
"759",0.02,5,0.8,0.9,0.99778042013476,0.958974358974359
"760",0.02,5,0.8,1,0.997423701942132,0.956410256410256
"761",0.02,5,0.9,0.1,0.997020742502312,0.968162393162393
"762",0.02,5,0.9,0.2,0.997536002113886,0.955128205128205
"763",0.02,5,0.9,0.3,0.997866296736689,0.960683760683761
"764",0.02,5,0.9,0.4,0.998374950455806,0.960897435897436
"765",0.02,5,0.9,0.5,0.998573127229489,0.949145299145299
"766",0.02,5,0.9,0.6,0.998566521337032,0.94957264957265
"767",0.02,5,0.9,0.7,0.998414585810543,0.952350427350427
"768",0.02,5,0.9,0.8,0.998553309552121,0.953846153846154
"769",0.02,5,0.9,0.9,0.998110714757564,0.953632478632479
"770",0.02,5,0.9,1,0.997820055489497,0.953632478632479
"771",0.02,5,1,0.1,0.99734443123266,0.964957264957265
"772",0.02,5,1,0.2,0.998355132778438,0.961538461538461
"773",0.02,5,1,0.3,0.998236226714229,0.95982905982906
"774",0.02,5,1,0.4,0.998639186154049,0.958333333333333
"775",0.02,5,1,0.5,0.998810939357907,0.955128205128205
"776",0.02,5,1,0.6,0.998824151142819,0.951068376068376
"777",0.02,5,1,0.7,0.998771304003171,0.951709401709402
"778",0.02,5,1,0.8,0.998665609723874,0.954700854700855
"779",0.02,5,1,0.9,0.998388162240719,0.951495726495727
"780",0.02,5,1,1,0.998031444048091,0.951816239316239
"781",0.02,6,0.5,0.1,0.99456995640111,0.959401709401709
"782",0.02,6,0.5,0.2,0.996142158805655,0.957692307692308
"783",0.02,6,0.5,0.3,0.995435328312855,0.955769230769231
"784",0.02,6,0.5,0.4,0.995501387237416,0.958547008547009
"785",0.02,6,0.5,0.5,0.994979521733386,0.95982905982906
"786",0.02,6,0.5,0.6,0.995131457259876,0.958760683760684
"787",0.02,6,0.5,0.7,0.994860615669177,0.951282051282051
"788",0.02,6,0.5,0.8,0.994854009776721,0.955128205128205
"789",0.02,6,0.5,0.9,0.994371779627428,0.94957264957265
"790",0.02,6,0.5,1,0.9940150614348,0.952564102564103
"791",0.02,6,0.6,0.1,0.996313912009512,0.963461538461538
"792",0.02,6,0.6,0.2,0.997542608006342,0.956837606837607
"793",0.02,6,0.6,0.3,0.996901836438103,0.957051282051282
"794",0.02,6,0.6,0.4,0.996578147707755,0.95534188034188
"795",0.02,6,0.6,0.5,0.995844893645131,0.955769230769231
"796",0.02,6,0.6,0.6,0.996525300568107,0.954273504273504
"797",0.02,6,0.6,0.7,0.996128947020742,0.952136752136752
"798",0.02,6,0.6,0.8,0.99593077024706,0.951923076923077
"799",0.02,6,0.6,0.9,0.995369269388294,0.952136752136752
"800",0.02,6,0.6,1,0.995289998678822,0.954487179487179
"801",0.02,6,0.7,0.1,0.997502972651605,0.964102564102564
"802",0.02,6,0.7,0.2,0.997707755317743,0.960470085470086
"803",0.02,6,0.7,0.3,0.99796538512353,0.961752136752137
"804",0.02,6,0.7,0.4,0.997773814242304,0.957905982905983
"805",0.02,6,0.7,0.5,0.997971991015986,0.951923076923077
"806",0.02,6,0.7,0.6,0.998057867617915,0.951709401709402
"807",0.02,6,0.7,0.7,0.997615272823358,0.951282051282051
"808",0.02,6,0.7,0.8,0.997251948738275,0.952777777777778
"809",0.02,6,0.7,0.9,0.996941471792839,0.948076923076923
"810",0.02,6,0.7,1,0.996908442330559,0.957478632478633
"811",0.02,6,0.8,0.1,0.997787026027216,0.965598290598291
"812",0.02,6,0.8,0.2,0.99778042013476,0.95982905982906
"813",0.02,6,0.8,0.3,0.99848725062756,0.957692307692308
"814",0.02,6,0.8,0.4,0.998559915444577,0.956837606837607
"815",0.02,6,0.8,0.5,0.998692033293698,0.951282051282051
"816",0.02,6,0.8,0.6,0.998718456863522,0.952991452991453
"817",0.02,6,0.8,0.7,0.998533491874752,0.951282051282051
"818",0.02,6,0.8,0.8,0.998493856520016,0.953205128205128
"819",0.02,6,0.8,0.9,0.998289073853878,0.956837606837607
"820",0.02,6,0.8,1,0.998110714757564,0.954059829059829
"821",0.02,6,0.9,0.1,0.997998414585811,0.967307692307692
"822",0.02,6,0.9,0.2,0.998441009380367,0.956623931623932
"823",0.02,6,0.9,0.3,0.998791121680539,0.958119658119658
"824",0.02,6,0.9,0.4,0.998995904346677,0.960042735042735
"825",0.02,6,0.9,0.5,0.999147839873167,0.950213675213675
"826",0.02,6,0.9,0.6,0.99904214559387,0.951068376068376
"827",0.02,6,0.9,0.7,0.998969480776853,0.952777777777778
"828",0.02,6,0.9,0.8,0.999048751486326,0.952991452991453
"829",0.02,6,0.9,0.9,0.998639186154049,0.953846153846154
"830",0.02,6,0.9,1,0.998110714757564,0.953846153846154
"831",0.02,6,1,0.1,0.998467432950192,0.963247863247863
"832",0.02,6,1,0.2,0.999180869335447,0.96025641025641
"833",0.02,6,1,0.3,0.999068569163694,0.959401709401709
"834",0.02,6,1,0.4,0.999365834324217,0.958547008547009
"835",0.02,6,1,0.5,0.999220504690184,0.954487179487179
"836",0.02,6,1,0.6,0.999326198969481,0.94957264957265
"837",0.02,6,1,0.7,0.999061963271238,0.952136752136752
"838",0.02,6,1,0.8,0.99907517505615,0.95491452991453
"839",0.02,6,1,0.9,0.998784515788083,0.95534188034188
"840",0.02,6,1,1,0.998546703659664,0.952136752136752
"841",0.02,7,0.5,0.1,0.995329634033558,0.961538461538461
"842",0.02,7,0.5,0.2,0.996208217730215,0.958760683760684
"843",0.02,7,0.5,0.3,0.995706169903554,0.956196581196581
"844",0.02,7,0.5,0.4,0.995613687409169,0.958119658119658
"845",0.02,7,0.5,0.5,0.995131457259876,0.958760683760684
"846",0.02,7,0.5,0.6,0.995223939754261,0.958547008547009
"847",0.02,7,0.5,0.7,0.994880433346545,0.951923076923077
"848",0.02,7,0.5,0.8,0.994854009776721,0.95534188034188
"849",0.02,7,0.5,0.9,0.994470868014269,0.95
"850",0.02,7,0.5,1,0.993922578940415,0.951282051282051
"851",0.02,7,0.6,0.1,0.996723477341789,0.963247863247863
"852",0.02,7,0.6,0.2,0.997522790328974,0.955555555555555
"853",0.02,7,0.6,0.3,0.997251948738275,0.955982905982906
"854",0.02,7,0.6,0.4,0.996630994847404,0.955982905982906
"855",0.02,7,0.6,0.5,0.996135552913198,0.956837606837607
"856",0.02,7,0.6,0.6,0.996650812524772,0.953846153846154
"857",0.02,7,0.6,0.7,0.9963007002246,0.95042735042735
"858",0.02,7,0.6,0.8,0.995963799709341,0.951709401709402
"859",0.02,7,0.6,0.9,0.995448540097767,0.95042735042735
"860",0.02,7,0.6,1,0.995441934205311,0.954487179487179
"861",0.02,7,0.7,0.1,0.997886114414057,0.966239316239316
"862",0.02,7,0.7,0.2,0.998005020478267,0.959615384615385
"863",0.02,7,0.7,0.3,0.998189985467037,0.960042735042735
"864",0.02,7,0.7,0.4,0.998071079402827,0.957264957264957
"865",0.02,7,0.7,0.5,0.997991808693354,0.955128205128205
"866",0.02,7,0.7,0.6,0.99808429118774,0.952564102564103
"867",0.02,7,0.7,0.7,0.997720967102656,0.951709401709402
"868",0.02,7,0.7,0.8,0.997337825340204,0.953205128205128
"869",0.02,7,0.7,0.9,0.997199101598626,0.946794871794872
"870",0.02,7,0.7,1,0.996895230545647,0.958974358974359
"871",0.02,7,0.8,0.1,0.998355132778438,0.967094017094017
"872",0.02,7,0.8,0.2,0.99808429118774,0.960470085470086
"873",0.02,7,0.8,0.3,0.998632580261593,0.956623931623932
"874",0.02,7,0.8,0.4,0.998665609723874,0.956623931623932
"875",0.02,7,0.8,0.5,0.998824151142819,0.951923076923077
"876",0.02,7,0.8,0.6,0.998916633637204,0.953846153846154
"877",0.02,7,0.8,0.7,0.998665609723874,0.951495726495727
"878",0.02,7,0.8,0.8,0.998612762584225,0.954059829059829
"879",0.02,7,0.8,0.9,0.99833531510107,0.954273504273504
"880",0.02,7,0.8,1,0.998295679746334,0.953418803418803
"881",0.02,7,0.9,0.1,0.998698639186154,0.968589743589744
"882",0.02,7,0.9,0.2,0.998817545250363,0.956196581196581
"883",0.02,7,0.9,0.3,0.998916633637204,0.959188034188034
"884",0.02,7,0.9,0.4,0.999273351829832,0.959188034188034
"885",0.02,7,0.9,0.5,0.999273351829832,0.951282051282051
"886",0.02,7,0.9,0.6,0.99922711058264,0.95
"887",0.02,7,0.9,0.7,0.999088386841062,0.951709401709402
"888",0.02,7,0.9,0.8,0.999088386841062,0.954487179487179
"889",0.02,7,0.9,0.9,0.998744880433347,0.954487179487179
"890",0.02,7,0.9,1,0.998189985467037,0.954059829059829
"891",0.02,7,1,0.1,0.999048751486326,0.963247863247863
"892",0.02,7,1,0.2,0.999286563614744,0.958547008547009
"893",0.02,7,1,0.3,0.999312987184569,0.958760683760684
"894",0.02,7,1,0.4,0.99963007002246,0.958119658119658
"895",0.02,7,1,0.5,0.999471528603514,0.951709401709402
"896",0.02,7,1,0.6,0.999471528603514,0.95042735042735
"897",0.02,7,1,0.7,0.999312987184569,0.951923076923077
"898",0.02,7,1,0.8,0.99926014004492,0.953846153846154
"899",0.02,7,1,0.9,0.999253534152464,0.952136752136752
"900",0.02,7,1,1,0.998850574712644,0.94957264957265
"901",0.02,8,0.5,0.1,0.995547628484608,0.958333333333333
"902",0.02,8,0.5,0.2,0.996161976483023,0.958760683760684
"903",0.02,8,0.5,0.3,0.99574580525829,0.956196581196581
"904",0.02,8,0.5,0.4,0.995593869731801,0.959188034188034
"905",0.02,8,0.5,0.5,0.995144669044788,0.958974358974359
"906",0.02,8,0.5,0.6,0.995230545646717,0.958547008547009
"907",0.02,8,0.5,0.7,0.994900251023913,0.951495726495727
"908",0.02,8,0.5,0.8,0.994860615669177,0.955769230769231
"909",0.02,8,0.5,0.9,0.994490685691637,0.95
"910",0.02,8,0.5,1,0.993962214295151,0.951282051282051
"911",0.02,8,0.6,0.1,0.996743295019157,0.964529914529915
"912",0.02,8,0.6,0.2,0.997357643017572,0.95534188034188
"913",0.02,8,0.6,0.3,0.997238736953362,0.955769230769231
"914",0.02,8,0.6,0.4,0.996815959836174,0.95534188034188
"915",0.02,8,0.6,0.5,0.996142158805655,0.957264957264957
"916",0.02,8,0.6,0.6,0.996736689126701,0.953418803418803
"917",0.02,8,0.6,0.7,0.996142158805655,0.950854700854701
"918",0.02,8,0.6,0.8,0.99604967631127,0.952350427350427
"919",0.02,8,0.6,0.9,0.995468357775135,0.950854700854701
"920",0.02,8,0.6,1,0.99534284581847,0.953846153846154
